YearQuarterId,YearGroupId,Year,Quarter,FailureUnit,Zone,ZoneCategory,Location,Capital,Region,Direction,LocationCategory,CalandarYear
2019-Q3,G2019,1/7/2019,Q3,46,2,Medium,Saône-et-Loire,Macon,Bourgogne-Franche-Comté,East,D,2019
2019-Q3,G2019,1/7/2019,Q3,102,3,High,Savoie,"	Savoie",Auvergne-Rhône-Alpes,SouthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,77,2,Medium,Ain,BourgenBresse,Auvergne-Rhône-Alpes,SouthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,71,2,Medium,Aisne,Laon,Hauts-de-France,North,D,2019
2019-Q3,G2019,1/7/2019,Q3,44,1,Low,Allier,Vichy,Auvergne-Rhône-Alpes,SouthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,20,1,Low,Alpes-de-Haute-Provence,Digne,Provence-Alpes-Côted'Azur,SouthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,301,4,VeryHigh,Alpes-Maritimes,Nice,Provence-Alpes-Côted'Azur,SouthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,39,1,Low,Ardèche,Privas,Auvergne-Rhône-Alpes,SouthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,35,1,Low,Ardennes,"	Charleville-Mézièes",GrandEst,NorthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,34,1,Low,Aube,Troyes,GrandEst,NorthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,56,2,Medium,Aude,Carcassonne,Occitanie,South,D,2019
2019-Q3,G2019,1/7/2019,Q3,25,1,Low,Aveyron,Rodez,Occitanie,South,D,2019
2019-Q3,G2019,1/7/2019,Q3,202,3,High,Bas-Rhin,Strasbourg,GrandEst,NorthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,446,4,VeryHigh,Bouches-du-Rhône,Marseille,Provence-Alpes-Côted'Azur,SouthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,119,3,High,Calvados,Caen,Normandie,North,D,2019
2019-Q3,G2019,1/7/2019,Q3,34,1,Low,Cantal,Aurillac,Auvergne-Rhône-Alpes,SouthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,55,2,Medium,Charente,Angoulême,Nouvelle-Aquitaine,SouthWest,D,2019
2019-Q3,G2019,1/7/2019,Q3,97,3,High,Charente-Maritime,LaRochelle,Nouvelle-Aquitaine,SouthWest,D,2019
2019-Q3,G2019,1/7/2019,Q3,41,1,Low,Corrèze,Brive,Nouvelle-Aquitaine,SouthWest,D,2019
2019-Q3,G2019,1/7/2019,Q3,35,1,Low,Corse-du-Sud,"	Ajaccio",Corse,South,D,2019
2019-Q3,G2019,1/7/2019,Q3,57,2,Medium,Côte-d'Or,"	Dijon",Bourgogne-Franche-Comté,East,D,2019
2019-Q3,G2019,1/7/2019,Q3,21,1,Low,Creuse,"	Guéret",Nouvelle-Aquitaine,SouthWest,D,2019
2019-Q3,G2019,1/7/2019,Q3,40,1,Low,Deux-Sèvres,"	Niort",Nouvelle-Aquitaine,SouthWest,D,2019
2019-Q3,G2019,1/7/2019,Q3,137,3,High,Essonne,"	Evry",Île-de-France,NorthCentral,D,2019
2019-Q3,G2019,1/7/2019,Q3,72,2,Medium,Eure,"	Evreux",Normandie,North,D,2019
2019-Q3,G2019,1/7/2019,Q3,80,2,Medium,Eure-et-Loir,Chartres,Centre-ValdeLoire,Central,D,2019
2019-Q3,G2019,1/7/2019,Q3,94,2,Medium,Finistère,"	Brest",Bretagne,NorthWest,D,2019
2019-Q3,G2019,1/7/2019,Q3,136,3,High,Gard,"	Nîmes",Occitanie,South,D,2019
2019-Q3,G2019,1/7/2019,Q3,234,4,VeryHigh,Gironde,"	Bordeaux",Nouvelle-Aquitaine,SouthWest,D,2019
2019-Q3,G2019,1/7/2019,Q3,118,3,High,Haut-Rhin,Colmar,GrandEst,NorthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,200,3,High,Haute-Garonne,Toulouse,Occitanie,South,D,2019
2019-Q3,G2019,1/7/2019,Q3,21,1,Low,Haute-Loire,"	LePuy",Auvergne-Rhône-Alpes,SouthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,22,1,Low,Haute-Marne,Chaumont,GrandEst,NorthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,33,1,Low,Haute-Saône,Vesol,Bourgogne-Franche-Comté,East,D,2019
2019-Q3,G2019,1/7/2019,Q3,125,3,High,Haute-Savoie,Annecy,Auvergne-Rhône-Alpes,SouthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,24,1,Low,Hautes-Alpes,Gap,Provence-Alpes-Côted'Azur,SouthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,106,3,High,Hérault,Montpellier,Occitanie,South,D,2019
2019-Q3,G2019,1/7/2019,Q3,27,1,Low,Indre,Châteauroux,Centre-ValdeLoire,Central,D,2019
2019-Q3,G2019,1/7/2019,Q3,217,4,VeryHigh,Isère,"	Grenoble",Auvergne-Rhône-Alpes,SouthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,37,1,Low,Loir-et-Cher,"	Blois",Centre-ValdeLoire,Central,D,2019
2019-Q3,G2019,1/7/2019,Q3,152,3,High,Loire,"	SaintEtienne",Auvergne-Rhône-Alpes,SouthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,99,3,High,Loiret,"	Orléans",Centre-ValdeLoire,Central,D,2019
2019-Q3,G2019,1/7/2019,Q3,8,1,Low,Lozère,"	Mende",Occitanie,South,D,2019
2019-Q3,G2019,1/7/2019,Q3,87,2,Medium,Maine-et-Loire,"	Angers",PaysdelaLoire,West,D,2019
2019-Q3,G2019,1/7/2019,Q3,56,2,Medium,Manche,"	Saint-Lô",Normandie,North,D,2019
2019-Q3,G2019,1/7/2019,Q3,85,2,Medium,Marne,"	Reims",GrandEst,NorthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,29,1,Low,Mayenne,"	Laval",PaysdelaLoire,West,D,2019
2019-Q3,G2019,1/7/2019,Q3,26,1,Low,Meuse,"	BarleDuc",GrandEst,NorthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,112,3,High,Morbihan,"	Vannes",Bretagne,NorthWest,D,2019
2019-Q3,G2019,1/7/2019,Q3,157,3,High,Moselle,"	Metz",GrandEst,NorthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,31,1,Low,Nièvre,"	Nevers",Bourgogne-Franche-Comté,East,D,2019
2019-Q3,G2019,1/7/2019,Q3,433,4,VeryHigh,Nord,"	Lille",Hauts-de-France,North,D,2019
2019-Q3,G2019,1/7/2019,Q3,101,3,High,Oise,"	Beauvais",Hauts-de-France,North,D,2019
2019-Q3,G2019,1/7/2019,Q3,22,1,Low,Orne,"	Alençon",Normandie,North,D,2019
2019-Q3,G2019,1/7/2019,Q3,640,4,VeryHigh,Paris,Paris,Île-de-France,NorthCentral,D,2019
2019-Q3,G2019,1/7/2019,Q3,164,3,High,Pas-de-Calais,"	Arras",Hauts-de-France,North,D,2019
2019-Q3,G2019,1/7/2019,Q3,81,2,Medium,Puy-de-Dôme,"	Clermont-Ferrand",Auvergne-Rhône-Alpes,SouthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,111,3,High,Pyrénées-Atlantiques,"	Pau",Nouvelle-Aquitaine,SouthWest,D,2019
2019-Q3,G2019,1/7/2019,Q3,298,4,VeryHigh,Rhône,"	Lyon",Auvergne-Rhône-Alpes,SouthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,71,2,Medium,Sarthe,LeMans,PaysdelaLoire,West,D,2019
2019-Q3,G2019,1/7/2019,Q3,218,4,VeryHigh,Seine-et-Marne,"	Melun",Île-de-France,NorthCentral,D,2019
2019-Q3,G2019,1/7/2019,Q3,165,3,High,Seine-Maritime,"	Rouen",Normandie,North,D,2019
2019-Q3,G2019,1/7/2019,Q3,412,4,VeryHigh,Seine-Saint-Denis,"	Bobigny",Île-de-France,NorthCentral,D,2019
2019-Q3,G2019,1/7/2019,Q3,74,2,Medium,Somme,"	Amiens",Hauts-de-France,North,D,2019
2019-Q3,G2019,1/7/2019,Q3,60,2,Medium,Tarn,"	Albi",Occitanie,South,D,2019
2019-Q3,G2019,1/7/2019,Q3,33,1,Low,Tarn-et-Garonne,"		Montauban",Occitanie,South,D,2019
2019-Q3,G2019,1/7/2019,Q3,20,1,Low,TerritoiredeBelfort,"	Belfort",Bourgogne-Franche-Comté,East,D,2019
2019-Q3,G2019,1/7/2019,Q3,174,3,High,Val-d'Oise,Pontoise,Île-de-France,NorthCentral,D,2019
2019-Q3,G2019,1/7/2019,Q3,173,3,High,Val-de-Marne,"	Créteil",Île-de-France,NorthCentral,D,2019
2019-Q3,G2019,1/7/2019,Q3,215,4,VeryHigh,Var,"	Toulon",Provence-Alpes-Côted'Azur,SouthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,105,3,High,Vaucluse,"	Avignon",Provence-Alpes-Côted'Azur,SouthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,94,2,Medium,Vendée,"	LaRochesurYon",PaysdelaLoire,West,D,2019
2019-Q3,G2019,1/7/2019,Q3,50,2,Medium,Vienne,"Poitiers	",Nouvelle-Aquitaine,SouthWest,D,2019
2019-Q3,G2019,1/7/2019,Q3,48,2,Medium,Vosges,"	Epinal",GrandEst,NorthEast,D,2019
2019-Q3,G2019,1/7/2019,Q3,78,2,Medium,Yonne,"	Auxerre",Bourgogne-Franche-Comté,East,D,2019
2019-Q3,G2019,1/7/2019,Q3,149,3,High,Yvelines,"	Versailles",Île-de-France,NorthCentral,D,2019
2019-Q3,G2019,1/7/2019,Q3,946,4,VeryHigh,Occitanie,Toulouse,Occitanie,South,R,2019
2019-Q3,G2019,1/7/2019,Q3,843,4,VeryHigh,Hauts-de-France,Lille,Hauts-de-France,North,R,2019
2019-Q3,G2019,1/7/2019,Q3,394,4,VeryHigh,Bretagne,Rennes,Bretagne,NorthWest,R,2019
2019-Q3,G2019,1/7/2019,Q3,62,2,Medium,Corse,Ajaccio,Corse,South,R,2019
2019-Q3,G2019,1/7/2019,Q3,825,4,VeryHigh,GrandEst,Strasbourg,GrandEst,NorthEast,R,2019
2019-Q3,G2019,1/7/2019,Q3,1111,4,VeryHigh,Provence-Alpes-Côted'Azur,Marseille,Provence-Alpes-Côted'Azur,SouthEast,R,2019
2019-Q3,G2019,1/7/2019,Q3,434,4,VeryHigh,Normandie,Rouen,Normandie,North,R,2019
2019-Q3,G2019,1/7/2019,Q3,389,4,VeryHigh,Centre-ValdeLoire,Orleans,Centre-ValdeLoire,Central,R,2019
2019-Q3,G2019,1/7/2019,Q3,878,4,VeryHigh,Nouvelle-Aquitaine,Bordeaux,Nouvelle-Aquitaine,SouthWest,R,2019
2019-Q3,G2019,1/7/2019,Q3,2126,4,VeryHigh,Île-de-France,Paris,Île-de-France,NorthCentral,R,2019
2019-Q3,G2019,1/7/2019,Q3,474,4,VeryHigh,PaysdelaLoire,Nantes,PaysdelaLoire,West,R,2019
2019-Q3,G2019,1/7/2019,Q3,1262,4,VeryHigh,Auvergne-Rhône-Alpes,Clermont-Ferrand,Auvergne-Rhône-Alpes,SouthEast,R,2019
2019-Q3,G2019,1/7/2019,Q3,434,4,VeryHigh,Bourgogne-Frenche-Comté,"	Dijon",Bourgogne-Franche-Comté,East,R,2019
2019-Q3,G2019,1/7/2019,Q3,1,1,Low,FrenchTeritories,Nil,Nil,Nil,C,2019
2019-Q3,G2019,1/7/2019,Q3,46,2,Medium,Guadeloupe,Basse-Terre,Nil,Nil,C,2019
2019-Q3,G2019,1/7/2019,Q3,35,1,Low,Martinique,Fort-de-France,Nil,Nil,C,2019
2019-Q3,G2019,1/7/2019,Q3,17,1,Low,FrenchGuiana,Cayenne,Nil,Nil,C,2019
2019-Q3,G2019,1/7/2019,Q3,147,3,High,LaRéunion,Saint-Denis,Nil,Nil,C,2019
2020-Q3,G2020,1/7/2020,Q3,13,1,Low,Ariège,Foix,Occitanie,South,D,2020
2020-Q3,G2020,1/7/2020,Q3,18,1,Low,Cher,Bourges,Centre-ValdeLoire,Central,D,2020
2020-Q3,G2020,1/7/2020,Q3,51,2,Medium,Côtes-d'Armor,SaintBrieuc,Bretagne,NorthWest,D,2020
2020-Q3,G2020,1/7/2020,Q3,27,1,Low,Dordogne,"	Périgueux",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q3,G2020,1/7/2020,Q3,36,1,Low,Doubs,"	Besançon",Bourgogne-Franche-Comté,East,D,2020
2020-Q3,G2020,1/7/2020,Q3,40,1,Low,Drôme,Valence,Bourgogne-Franche-Comté,East,D,2020
2020-Q3,G2020,1/7/2020,Q3,21,1,Low,Gers,"	Auch",Occitanie,South,D,2020
2020-Q3,G2020,1/7/2020,Q3,25,1,Low,Haute-Corse,"	Bastia",Corse,South,D,2020
2020-Q3,G2020,1/7/2020,Q3,23,1,Low,Hautes-Pyrénées,Tarbes,Occitanie,South,D,2020
2020-Q3,G2020,1/7/2020,Q3,151,3,High,Hauts-de-Seine,Nanterre,Île-de-France,NorthCentral,D,2020
2020-Q3,G2020,1/7/2020,Q3,72,2,Medium,Ille-et-Vilaine,"	Rennes",Bretagne,NorthWest,D,2020
2020-Q3,G2020,1/7/2020,Q3,43,1,Low,Indre-et-Loire,"	Tours",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q3,G2020,1/7/2020,Q3,27,1,Low,Jura,LonsleSaunier,Bourgogne-Franche-Comté,East,D,2020
2020-Q3,G2020,1/7/2020,Q3,32,1,Low,Landes,MontdeMarsan,Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q3,G2020,1/7/2020,Q3,121,3,High,Loire-Atlantique,"	Nantes",PaysdelaLoire,West,D,2020
2020-Q3,G2020,1/7/2020,Q3,13,1,Low,Lot,"	Cahors",Occitanie,South,D,2020
2020-Q3,G2020,1/7/2020,Q3,27,1,Low,Lot-et-Garonne,"	Agen",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q3,G2020,1/7/2020,Q3,50,2,Medium,Meurthe-et-Moselle,Nancy,GrandEst,NorthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,76,2,Medium,Pyrénées-Orientales,"	Perpignan",Occitanie,South,D,2020
2020-Q3,G2020,1/7/2020,Q3,50,2,Medium,Saône-et-Loire,Macon,Bourgogne-Franche-Comté,East,D,2020
2020-Q3,G2020,1/7/2020,Q3,56,2,Medium,Savoie,"	Savoie",Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,57,2,Medium,Ain,BourgenBresse,Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,44,1,Low,Aisne,Laon,Hauts-de-France,North,D,2020
2020-Q3,G2020,1/7/2020,Q3,26,1,Low,Allier,Vichy,Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,11,1,Low,Alpes-de-Haute-Provence,Digne,Provence-Alpes-Côted'Azur,SouthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,229,4,VeryHigh,Alpes-Maritimes,Nice,Provence-Alpes-Côted'Azur,SouthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,16,1,Low,Ardèche,Privas,Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,14,1,Low,Ardennes,"	Charleville-Mézièes",GrandEst,NorthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,19,1,Low,Aube,Troyes,GrandEst,NorthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,45,2,Medium,Aude,Carcassonne,Occitanie,South,D,2020
2020-Q3,G2020,1/7/2020,Q3,13,1,Low,Aveyron,Rodez,Occitanie,South,D,2020
2020-Q3,G2020,1/7/2020,Q3,144,3,High,Bas-Rhin,Strasbourg,GrandEst,NorthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,301,4,VeryHigh,Bouches-du-Rhône,Marseille,Provence-Alpes-Côted'Azur,SouthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,65,2,Medium,Calvados,Caen,Normandie,North,D,2020
2020-Q3,G2020,1/7/2020,Q3,15,1,Low,Cantal,Aurillac,Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,28,1,Low,Charente,Angoulême,Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q3,G2020,1/7/2020,Q3,54,2,Medium,Charente-Maritime,LaRochelle,Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q3,G2020,1/7/2020,Q3,28,1,Low,Corrèze,Brive,Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q3,G2020,1/7/2020,Q3,19,1,Low,Corse-du-Sud,"	Ajaccio",Corse,South,D,2020
2020-Q3,G2020,1/7/2020,Q3,40,1,Low,Côte-d'Or,"	Dijon",Bourgogne-Franche-Comté,East,D,2020
2020-Q3,G2020,1/7/2020,Q3,6,1,Low,Creuse,"	Guéret",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q3,G2020,1/7/2020,Q3,29,1,Low,Deux-Sèvres,"	Niort",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q3,G2020,1/7/2020,Q3,111,3,High,Essonne,"	Evry",Île-de-France,NorthCentral,D,2020
2020-Q3,G2020,1/7/2020,Q3,62,2,Medium,Eure,"	Evreux",Normandie,North,D,2020
2020-Q3,G2020,1/7/2020,Q3,39,1,Low,Eure-et-Loir,Chartres,Centre-ValdeLoire,Central,D,2020
2020-Q3,G2020,1/7/2020,Q3,100,3,High,Finistère,"	Brest",Bretagne,NorthWest,D,2020
2020-Q3,G2020,1/7/2020,Q3,98,3,High,Gard,"	Nîmes",Occitanie,South,D,2020
2020-Q3,G2020,1/7/2020,Q3,176,3,High,Gironde,"	Bordeaux",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q3,G2020,1/7/2020,Q3,108,3,High,Haut-Rhin,Colmar,GrandEst,NorthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,107,3,High,Haute-Garonne,Toulouse,Occitanie,South,D,2020
2020-Q3,G2020,1/7/2020,Q3,12,1,Low,Haute-Loire,"	LePuy",Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,10,1,Low,Haute-Marne,Chaumont,GrandEst,NorthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,20,1,Low,Haute-Saône,Vesol,Bourgogne-Franche-Comté,East,D,2020
2020-Q3,G2020,1/7/2020,Q3,90,2,Medium,Haute-Savoie,Annecy,Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,15,1,Low,Hautes-Alpes,Gap,Provence-Alpes-Côted'Azur,SouthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,150,3,High,Hérault,Montpellier,Occitanie,South,D,2020
2020-Q3,G2020,1/7/2020,Q3,21,1,Low,Indre,Châteauroux,Centre-ValdeLoire,Central,D,2020
2020-Q3,G2020,1/7/2020,Q3,131,3,High,Isère,"	Grenoble",Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,25,1,Low,Loir-et-Cher,"	Blois",Centre-ValdeLoire,Central,D,2020
2020-Q3,G2020,1/7/2020,Q3,62,2,Medium,Loire,"	SaintEtienne",Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,51,2,Medium,Loiret,"	Orléans",Centre-ValdeLoire,Central,D,2020
2020-Q3,G2020,1/7/2020,Q3,1,1,Low,Lozère,"	Mende",Occitanie,South,D,2020
2020-Q3,G2020,1/7/2020,Q3,56,2,Medium,Maine-et-Loire,"	Angers",PaysdelaLoire,West,D,2020
2020-Q3,G2020,1/7/2020,Q3,32,1,Low,Manche,"	Saint-Lô",Normandie,North,D,2020
2020-Q3,G2020,1/7/2020,Q3,59,2,Medium,Marne,"	Reims",GrandEst,NorthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,28,1,Low,Mayenne,"	Laval",PaysdelaLoire,West,D,2020
2020-Q3,G2020,1/7/2020,Q3,11,1,Low,Meuse,"	BarleDuc",GrandEst,NorthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,48,2,Medium,Morbihan,"	Vannes",Bretagne,NorthWest,D,2020
2020-Q3,G2020,1/7/2020,Q3,88,2,Medium,Moselle,"	Metz",GrandEst,NorthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,18,1,Low,Nièvre,"	Nevers",Bourgogne-Franche-Comté,East,D,2020
2020-Q3,G2020,1/7/2020,Q3,237,4,VeryHigh,Nord,"	Lille",Hauts-de-France,North,D,2020
2020-Q3,G2020,1/7/2020,Q3,75,2,Medium,Oise,"	Beauvais",Hauts-de-France,North,D,2020
2020-Q3,G2020,1/7/2020,Q3,19,1,Low,Orne,"	Alençon",Normandie,North,D,2020
2020-Q3,G2020,1/7/2020,Q3,565,4,VeryHigh,Paris,Paris,Île-de-France,NorthCentral,D,2020
2020-Q3,G2020,1/7/2020,Q3,115,3,High,Pas-de-Calais,"	Arras",Hauts-de-France,North,D,2020
2020-Q3,G2020,1/7/2020,Q3,47,2,Medium,Puy-de-Dôme,"	Clermont-Ferrand",Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,66,2,Medium,Pyrénées-Atlantiques,"	Pau",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q3,G2020,1/7/2020,Q3,170,3,High,Rhône,"	Lyon",Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,43,1,Low,Sarthe,LeMans,PaysdelaLoire,West,D,2020
2020-Q3,G2020,1/7/2020,Q3,128,3,High,Seine-et-Marne,"	Melun",Île-de-France,NorthCentral,D,2020
2020-Q3,G2020,1/7/2020,Q3,116,3,High,Seine-Maritime,"	Rouen",Normandie,North,D,2020
2020-Q3,G2020,1/7/2020,Q3,274,4,VeryHigh,Seine-Saint-Denis,"	Bobigny",Île-de-France,NorthCentral,D,2020
2020-Q3,G2020,1/7/2020,Q3,39,1,Low,Somme,"	Amiens",Hauts-de-France,North,D,2020
2020-Q3,G2020,1/7/2020,Q3,32,1,Low,Tarn,"	Albi",Occitanie,South,D,2020
2020-Q3,G2020,1/7/2020,Q3,18,1,Low,Tarn-et-Garonne,"		Montauban",Occitanie,South,D,2020
2020-Q3,G2020,1/7/2020,Q3,22,1,Low,TerritoiredeBelfort,"	Belfort",Bourgogne-Franche-Comté,East,D,2020
2020-Q3,G2020,1/7/2020,Q3,87,2,Medium,Val-d'Oise,Pontoise,Île-de-France,NorthCentral,D,2020
2020-Q3,G2020,1/7/2020,Q3,135,3,High,Val-de-Marne,"	Créteil",Île-de-France,NorthCentral,D,2020
2020-Q3,G2020,1/7/2020,Q3,179,3,High,Var,"	Toulon",Provence-Alpes-Côted'Azur,SouthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,84,2,Medium,Vaucluse,"	Avignon",Provence-Alpes-Côted'Azur,SouthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,45,2,Medium,Vendée,"	LaRochesurYon",PaysdelaLoire,West,D,2020
2020-Q3,G2020,1/7/2020,Q3,22,1,Low,Vienne,"Poitiers	",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q3,G2020,1/7/2020,Q3,41,1,Low,Vosges,"	Epinal",GrandEst,NorthEast,D,2020
2020-Q3,G2020,1/7/2020,Q3,20,1,Low,Yonne,"	Auxerre",Bourgogne-Franche-Comté,East,D,2020
2020-Q3,G2020,1/7/2020,Q3,100,3,High,Yvelines,"	Versailles",Île-de-France,NorthCentral,D,2020
2020-Q3,G2020,1/7/2020,Q3,527,4,VeryHigh,Nouvelle-Aquitaine,Bordeaux,Nouvelle-Aquitaine,SouthWest,R,2020
2020-Q3,G2020,1/7/2020,Q3,239,4,VeryHigh,Bourgogne-Frenche-Comté,"	Dijon",Bourgogne-Franche-Comté,East,R,2020
2020-Q3,G2020,1/7/2020,Q3,197,3,High,Centre-ValdeLoire,Orleans,Centre-ValdeLoire,Central,R,2020
2020-Q3,G2020,1/7/2020,Q3,294,4,VeryHigh,Normandie,Rouen,Normandie,North,R,2020
2020-Q3,G2020,1/7/2020,Q3,1551,4,VeryHigh,Île-de-France,Paris,Île-de-France,NorthCentral,R,2020
2020-Q3,G2020,1/7/2020,Q3,819,4,VeryHigh,Provence-Alpes-Côted'Azur,Marseille,Provence-Alpes-Côted'Azur,SouthEast,R,2020
2020-Q3,G2020,1/7/2020,Q3,271,4,VeryHigh,Bretagne,Rennes,Bretagne,NorthWest,R,2020
2020-Q3,G2020,1/7/2020,Q3,510,4,VeryHigh,Hauts-de-France,Lille,Hauts-de-France,North,R,2020
2020-Q3,G2020,1/7/2020,Q3,293,4,VeryHigh,PaysdelaLoire,Nantes,PaysdelaLoire,West,R,2020
2020-Q3,G2020,1/7/2020,Q3,44,1,Low,Corse,Ajaccio,Corse,South,R,2020
2020-Q3,G2020,1/7/2020,Q3,544,4,VeryHigh,GrandEst,Strasbourg,GrandEst,NorthEast,R,2020
2020-Q3,G2020,1/7/2020,Q3,585,4,VeryHigh,Occitanie,Toulouse,Occitanie,South,R,2020
2020-Q3,G2020,1/7/2020,Q3,722,4,VeryHigh,Auvergne-Rhône-Alpes,Clermont-Ferrand,Auvergne-Rhône-Alpes,SouthEast,R,2020
2020-Q3,G2020,1/7/2020,Q3,0,1,Low,FrenchTeritories,Nil,Nil,Nil,C,2020
2020-Q3,G2020,1/7/2020,Q3,55,2,Medium,Guadeloupe,Basse-Terre,Nil,Nil,C,2020
2020-Q3,G2020,1/7/2020,Q3,55,2,Medium,Martinique,Fort-de-France,Nil,Nil,C,2020
2020-Q3,G2020,1/7/2020,Q3,118,3,High,LaRéunion,Saint-Denis,Nil,Nil,C,2020
2020-Q3,G2020,1/7/2020,Q3,19,1,Low,FrenchGuiana,Cayenne,Nil,Nil,C,2020
2021-Q3,G2021,1/7/2021,Q3,10,1,Low,Ariège,Foix,Occitanie,South,D,2021
2021-Q3,G2021,1/7/2021,Q3,25,1,Low,Cher,Bourges,Centre-ValdeLoire,Central,D,2021
2021-Q3,G2021,1/7/2021,Q3,42,1,Low,Côtes-d'Armor,SaintBrieuc,Bretagne,NorthWest,D,2021
2021-Q3,G2021,1/7/2021,Q3,38,1,Low,Dordogne,"	Périgueux",Nouvelle-Aquitaine,SouthWest,D,2021
2021-Q3,G2021,1/7/2021,Q3,36,1,Low,Doubs,"	Besançon",Bourgogne-Franche-Comté,East,D,2021
2021-Q3,G2021,1/7/2021,Q3,38,1,Low,Drôme,Valence,Bourgogne-Franche-Comté,East,D,2021
2021-Q3,G2021,1/7/2021,Q3,10,1,Low,Gers,"	Auch",Occitanie,South,D,2021
2021-Q3,G2021,1/7/2021,Q3,10,1,Low,Haute-Corse,"	Bastia",Corse,South,D,2021
2021-Q3,G2021,1/7/2021,Q3,10,1,Low,Hautes-Pyrénées,Tarbes,Occitanie,South,D,2021
2021-Q3,G2021,1/7/2021,Q3,126,3,High,Hauts-de-Seine,Nanterre,Île-de-France,NorthCentral,D,2021
2021-Q3,G2021,1/7/2021,Q3,47,2,Medium,Ille-et-Vilaine,"	Rennes",Bretagne,NorthWest,D,2021
2021-Q3,G2021,1/7/2021,Q3,46,2,Medium,Indre-et-Loire,"	Tours",Nouvelle-Aquitaine,SouthWest,D,2021
2021-Q3,G2021,1/7/2021,Q3,14,1,Low,Jura,LonsleSaunier,Bourgogne-Franche-Comté,East,D,2021
2021-Q3,G2021,1/7/2021,Q3,27,1,Low,Landes,MontdeMarsan,Nouvelle-Aquitaine,SouthWest,D,2021
